Sequence	MissingNumber
SNX16.fas	5
SNX17.fas	3
SNX18.fas	39
SNX19.fas	8
SNX2.fas	3
SNX20.fas	12
SNX21.fas	4
SNX22.fas	0
SNX24.fas	3
SNX25.fas	3
SNX27.fas	4
SNX29.fas	8
SNX3.fas	3
SNX30.fas	7
SNX31.fas	6
SNX32.fas	119
SNX33.fas	2
SNX4.fas	5
SNX5.fas	1
SNX6.fas	8
SNX7.fas	4
SNX8.fas	2
SNX9.fas	11
SOAT1.fas	3
SOAT2.fas	4
SOBP.fas	55
SOCS1.fas	15
SOCS2.fas	5
SOCS3.fas	6
SOCS4.fas	9
SOCS5.fas	9
SOCS6.fas	20
SOCS7.fas	38
SOD1.fas	1
SOD2.fas	3
SOD3.fas	19
SOGA1.fas	6
SOGA3.fas	5
SOHLH1.fas	45
SOHLH2.fas	6
SORBS1.fas	6
SORBS2.fas	4
SORBS3.fas	3
SORCS1.fas	3
SORCS2.fas	21
SORCS3.fas	2
SORD.fas	4
SORL1.fas	3
SORT1.fas	2
SOS1.fas	4
SOS2.fas	3
SOST.fas	9
SOSTDC1.fas	1
SOWAHA.fas	36
SOWAHB.fas	26
SOWAHC.fas	33
SOWAHD.fas	39
SOX1.fas	75
SOX10.fas	2
SOX11.fas	46
SOX12.fas	44
SOX13.fas	0
SOX14.fas	5
SOX15.fas	5
SOX17.fas	21
SOX18.fas	39
SOX2.fas	32
SOX21.fas	55
SOX3.fas	79
SOX30.fas	3
SOX4.fas	59
SOX5.fas	1
SOX6.fas	6
SOX7.fas	21
SOX8.fas	9
SOX9.fas	58
SP1.fas	10
SP2.fas	12
SP3.fas	9
SP4.fas	5
SP5.fas	22
SP6.fas	9
SP7.fas	8
SP8.fas	44
SP9.fas	37
SPA17.fas	0
SPAAR.fas	1
SPACA1.fas	1
SPACA3.fas	12
SPACA4.fas	13
SPACA5.fas	12
SPACA6.fas	9
SPACA9.fas	19
SPAG1.fas	5
SPAG11A.fas	33
SPAG11B.fas	34
SPAG16.fas	12
SPAG17.fas	7
SPAG4.fas	3
SPAG5.fas	3
SPAG6.fas	13
SPAG7.fas	2
SPAG8.fas	11
SPAG9.fas	3
SPARC.fas	3
SPARCL1.fas	9
SPART.fas	6
SPAST.fas	6
SPATA1.fas	29
SPATA12.fas	267
SPATA13.fas	6
SPATA16.fas	1
SPATA17.fas	4
SPATA18.fas	2
SPATA19.fas	1
SPATA2.fas	8
SPATA20.fas	2
SPATA21.fas	28
SPATA22.fas	6
SPATA24.fas	6
SPATA25.fas	2
SPATA2L.fas	8
SPATA3.fas	55
SPATA32.fas	11
SPATA33.fas	14
SPATA4.fas	6
SPATA45.fas	29
SPATA46.fas	6
SPATA48.fas	6
SPATA5.fas	4
SPATA5L1.fas	3
SPATA6.fas	1
SPATA6L.fas	8
SPATA7.fas	3
SPATA9.fas	9
SPATC1.fas	22
SPATC1L.fas	11
SPATS1.fas	4
SPATS2.fas	3
SPATS2L.fas	1
SPC24.fas	11
SPC25.fas	4
SPCS1.fas	3
SPCS2.fas	4
SPCS3.fas	5
SPDEF.fas	2
SPDL1.fas	11
SPDYA.fas	3
SPDYC.fas	55
SPECC1.fas	17
SPECC1L.fas	6
SPEF1.fas	1
SPEF2.fas	2
SPEG.fas	4
SPEGNB.fas	76
SPEM1.fas	13
SPEM2.fas	24
SPESP1.fas	12
SPG11.fas	3
SPG21.fas	6
SPG7.fas	7
SPHK1.fas	3
SPHK2.fas	12
SPHKAP.fas	20
SPI1.fas	26
SPIB.fas	3
SPIC.fas	25
SPICE1.fas	5
SPIDR.fas	11
SPIN1.fas	1
SPIN3.fas	107
SPIN4.fas	25
SPINDOC.fas	1
SPINK1.fas	5
SPINK13.fas	27
SPINK14.fas	43
SPINK2.fas	210
SPINK4.fas	58
SPINK5.fas	4
SPINK6.fas	0
SPINK7.fas	8
SPINK8.fas	67
SPINK9.fas	87
SPINT1.fas	3
SPINT2.fas	2
SPINT3.fas	122
SPINT4.fas	29
SPIRE1.fas	6
SPIRE2.fas	6
SPN.fas	26
SPNS1.fas	2
SPNS2.fas	3
SPNS3.fas	4
SPO11.fas	2
SPOCD1.fas	36
SPOCK1.fas	2
SPOCK2.fas	0
SPOCK3.fas	53
SPON1.fas	2
SPON2.fas	18
SPOP.fas	2
SPOPL.fas	3
SPOUT1.fas	3
SPP1.fas	8
SPP2.fas	7
SPPL2A.fas	7
SPPL2B.fas	8
SPPL2C.fas	21
SPPL3.fas	2
SPR.fas	4
SPRED1.fas	3
SPRED2.fas	7
SPRED3.fas	11
SPRING1.fas	8
SPRN.fas	46
SPRR1A.fas	23
SPRR1B.fas	98
SPRR4.fas	27
SPRR5.fas	138
SPRTN.fas	8
SPRY1.fas	5
SPRY2.fas	3
SPRY3.fas	7
SPRY4.fas	3
SPRYD3.fas	1
SPRYD4.fas	5
SPRYD7.fas	3
SPSB1.fas	8
SPSB2.fas	15
SPSB3.fas	3
SPSB4.fas	10
SPTA1.fas	14
SPTAN1.fas	5
SPTB.fas	4
SPTBN1.fas	2
SPTBN2.fas	6
SPTBN4.fas	4
SPTBN5.fas	55
SPTLC1.fas	9
SPTLC2.fas	3
SPTLC3.fas	4
SPTSSA.fas	27
SPTSSB.fas	281
SPTY2D1.fas	17
SPTY2D1OS.fas	7
SPX.fas	3
SPZ1.fas	36
SQLE.fas	3
SQOR.fas	4
SQSTM1.fas	6
SRA1.fas	2
SRARP.fas	25
SRBD1.fas	5
SRC.fas	3
SRCAP.fas	6
SRCIN1.fas	5
SRD5A1.fas	3
SRD5A2.fas	8
SRD5A3.fas	3
SREBF1.fas	2
SREBF2.fas	2
SREK1.fas	2
SREK1IP1.fas	5
SRF.fas	3
SRFBP1.fas	7
SRGAP1.fas	5
SRGAP2.fas	3
SRGAP2B.fas	4
SRGAP2C.fas	2
SRGAP3.fas	2
SRGN.fas	9
SRI.fas	1
SRL.fas	5
SRM.fas	6
SRMS.fas	65
SRP14.fas	2
SRP19.fas	2
SRP54.fas	4
SRP68.fas	3
SRP72.fas	3
SRP9.fas	2
SRPK1.fas	4
SRPK2.fas	7
SRPK3.fas	6
SRPRA.fas	1
SRPRB.fas	3
SRPX.fas	6
SRPX2.fas	4
SRR.fas	3
SRRD.fas	5
SRRM1.fas	3
SRRM3.fas	25
SRRM4.fas	4
SRRM5.fas	70
SRRT.fas	1
SRSF1.fas	2
SRSF10.fas	4
SRSF11.fas	4
SRSF12.fas	5
SRSF2.fas	24
SRSF3.fas	3
SRSF4.fas	15
SRSF5.fas	1
SRSF6.fas	5
SRSF7.fas	0
SRSF9.fas	1
SRXN1.fas	23
SRY.fas	182
SS18.fas	2
SS18L1.fas	3
SS18L2.fas	2
SSB.fas	6
SSBP1.fas	5
SSBP2.fas	4
SSBP3.fas	2
SSBP4.fas	7
SSC4D.fas	1
SSC5D.fas	17
SSH1.fas	10
SSH2.fas	4
SSH3.fas	2
SSMEM1.fas	5
SSNA1.fas	5
SSPN.fas	7
SSR1.fas	3
SSR2.fas	3
SSR3.fas	0
SSR4.fas	2
SSRP1.fas	1
SST.fas	1
SSTR1.fas	8
SSTR2.fas	6
SSTR3.fas	4
SSTR4.fas	140
SSTR5.fas	12
SSU72.fas	3
SSUH2.fas	7
SSX2IP.fas	2
ST13.fas	6
ST14.fas	2
ST18.fas	5
ST20.fas	195
ST3GAL1.fas	4
ST3GAL2.fas	1
ST3GAL3.fas	1
ST3GAL4.fas	5
ST3GAL5.fas	2
ST3GAL6.fas	1
ST6GAL1.fas	1
ST6GAL2.fas	20
ST6GALNAC1.fas	36
ST6GALNAC2.fas	3
ST6GALNAC3.fas	7
ST6GALNAC4.fas	4
ST6GALNAC5.fas	5
ST6GALNAC6.fas	3
ST7.fas	2
ST7L.fas	3
ST8SIA1.fas	3
ST8SIA2.fas	2
ST8SIA3.fas	1
ST8SIA4.fas	32
ST8SIA5.fas	4
ST8SIA6.fas	5
STAB1.fas	2
STAB2.fas	9
STAC.fas	4
STAC2.fas	3
STAC3.fas	1
STAG1.fas	3
STAG2.fas	11
STAG3.fas	4
STAM.fas	1
STAM2.fas	3
STAMBP.fas	18
STAMBPL1.fas	3
STAP1.fas	14
STAP2.fas	8
STAR.fas	1
STARD10.fas	0
STARD13.fas	8
STARD3.fas	1
STARD3NL.fas	4
STARD4.fas	2
STARD5.fas	12
STARD6.fas	38
STARD7.fas	5
STARD8.fas	21
STAT1.fas	2
STAT2.fas	4
STAT3.fas	9
STAT4.fas	4
STAT5B.fas	15
STAT6.fas	1
STAU1.fas	5
STAU2.fas	5
STBD1.fas	1
STC1.fas	0
STC2.fas	1
STEAP1.fas	6
STEAP1B.fas	14
STEAP2.fas	6
STEAP3.fas	4
STEAP4.fas	7
STEEP1.fas	19
STH.fas	179
STIL.fas	4
STIM1.fas	1
STIM2.fas	3
STIMATE.fas	1
STING1.fas	5
STIP1.fas	3
STK10.fas	4
STK11.fas	2
STK11IP.fas	1
STK16.fas	0
STK17A.fas	47
STK17B.fas	1
STK19.fas	145
STK24.fas	3
STK25.fas	5
STK26.fas	8
STK3.fas	4
STK31.fas	8
STK32A.fas	2
STK32B.fas	10
STK32C.fas	5
STK33.fas	3
STK35.fas	4
STK36.fas	3
STK38.fas	1
STK38L.fas	1
STK39.fas	4
STK4.fas	2
STK40.fas	0
STKLD1.fas	14
STMN1.fas	6
STMN2.fas	8
STMN3.fas	1
STMN4.fas	1
STMND1.fas	22
STMP1.fas	4
STOM.fas	3
STOML1.fas	14
STOML2.fas	0
STOML3.fas	30
STON1.fas	10
STON2.fas	5
STOX1.fas	12
STOX2.fas	5
STPG1.fas	4
STPG2.fas	17
STPG3.fas	67
STPG4.fas	2
STRA6.fas	2
STRA8.fas	8
STRADA.fas	0
STRADB.fas	2
STRAP.fas	2
STRBP.fas	2
STRC.fas	10
STRIP1.fas	2
STRIP2.fas	4
STRIT1.fas	3
STRN.fas	9
STRN3.fas	6
STRN4.fas	1
STS.fas	43
STT3A.fas	4
STT3B.fas	3
STUB1.fas	6
STUM.fas	7
STX10.fas	37
STX11.fas	11
STX12.fas	2
STX16.fas	0
STX17.fas	3
STX18.fas	7
STX19.fas	6
STX1A.fas	2
STX1B.fas	6
STX2.fas	3
STX3.fas	6
STX4.fas	2
STX5.fas	1
STX6.fas	1
STX7.fas	3
STX8.fas	6
STXBP1.fas	4
STXBP2.fas	7
STXBP3.fas	5
STXBP4.fas	2
STXBP5.fas	7
STXBP5L.fas	6
STXBP6.fas	1
STYK1.fas	4
STYX.fas	3
STYXL1.fas	8
STYXL2.fas	19
SUB1.fas	4
SUCLA2.fas	5
SUCLG1.fas	3
SUCLG2.fas	5
SUCNR1.fas	3
SUCO.fas	3
SUDS3.fas	5
SUFU.fas	1
SUGCT.fas	22
SUGP1.fas	3
SUGP2.fas	10
SUGT1.fas	5
SULF1.fas	5
SULF2.fas	8
SULT1A1.fas	128
SULT1A2.fas	20
SULT1A3.fas	21
SULT1A4.fas	22
SULT1B1.fas	28
SULT1C2.fas	75
SULT1C3.fas	108
SULT1C4.fas	80
SULT1E1.fas	38
SULT2B1.fas	12
SULT4A1.fas	9
SULT6B1.fas	41
SUMF1.fas	5
SUMF2.fas	18
SUMO1.fas	15
SUMO2.fas	33
SUMO3.fas	23
SUN1.fas	5
SUN2.fas	2
SUN3.fas	9
SUN5.fas	2
SUOX.fas	3
SUPT16H.fas	6
SUPT20H.fas	4
SUPT20HL2.fas	164
SUPT3H.fas	4
SUPT4H1.fas	1
SUPT5H.fas	4
SUPT6H.fas	4
SUPT7L.fas	4
SUPV3L1.fas	4
SURF1.fas	4
SURF2.fas	4
SURF4.fas	2
SURF6.fas	17
SUSD1.fas	3
SUSD2.fas	10
SUSD3.fas	4
SUSD4.fas	32
SUSD5.fas	9
SUSD6.fas	0
SUV39H1.fas	18
SUV39H2.fas	11
SUZ12.fas	3
SV2A.fas	1
SV2B.fas	7
SV2C.fas	5
SVBP.fas	5
SVEP1.fas	9
SVIL.fas	8
SVIP.fas	2
SVOP.fas	2
SVOPL.fas	13
SWAP70.fas	5
SWI5.fas	10
SWSAP1.fas	6
SWT1.fas	5
SYAP1.fas	6
SYBU.fas	6
SYCE2.fas	5
SYCE3.fas	2
SYCN.fas	26
SYCP1.fas	10
SYCP2.fas	6
SYCP2L.fas	20
SYDE1.fas	4
SYDE2.fas	9
SYF2.fas	2
SYK.fas	6
SYMPK.fas	0
SYN1.fas	8
SYN2.fas	6
SYN3.fas	1
SYNC.fas	18
SYNCRIP.fas	13
SYNDIG1.fas	8
SYNDIG1L.fas	4
SYNE2.fas	8
SYNE3.fas	14
SYNE4.fas	9
SYNGAP1.fas	11
SYNGR1.fas	0
SYNGR2.fas	32
SYNGR3.fas	7
SYNGR4.fas	8
SYNJ1.fas	2
SYNJ2.fas	4
SYNJ2BP.fas	1
SYNPO.fas	6
SYNPO2.fas	15
SYNPO2L.fas	7
SYNPR.fas	6
SYNRG.fas	3
SYP.fas	6
SYPL1.fas	6
SYPL2.fas	0
SYS1.fas	4
SYT1.fas	4
SYT10.fas	7
SYT11.fas	5
SYT12.fas	3
SYT13.fas	4
SYT14.fas	6
SYT15.fas	42
SYT16.fas	15
SYT17.fas	5
SYT2.fas	9
SYT3.fas	10
SYT4.fas	5
SYT5.fas	4
SYT6.fas	2
SYT7.fas	2
SYT8.fas	73
SYT9.fas	2
SYTL1.fas	1
SYTL2.fas	45
SYTL3.fas	2
SYTL4.fas	5
SYTL5.fas	6
SYVN1.fas	0
SZRD1.fas	4
SZT2.fas	1
TAAR1.fas	12
TAAR2.fas	60
TAAR5.fas	58
TAAR6.fas	134
TAAR8.fas	125
TAAR9.fas	96
TAB1.fas	1
TAB2.fas	9
TAB3.fas	14
TAC1.fas	2
TAC3.fas	1
TAC4.fas	5
TACC1.fas	4
TACC3.fas	27
TACO1.fas	1
TACR1.fas	1
TACR2.fas	8
TACR3.fas	5
TACSTD2.fas	8
TADA1.fas	2
TADA2A.fas	4
TADA2B.fas	11
TADA3.fas	1
TAF1.fas	42
TAF10.fas	7
TAF11.fas	3
TAF11L13.fas	262
TAF12.fas	16
TAF13.fas	7
TAF15.fas	8
TAF1A.fas	8
TAF1B.fas	2
TAF1C.fas	5
TAF1D.fas	9
TAF1L.fas	284
TAF2.fas	5
TAF3.fas	6
TAF4.fas	7
TAF4B.fas	5
TAF5.fas	3
TAF5L.fas	13
TAF6.fas	3
TAF6L.fas	6
TAF7.fas	26
TAF7L.fas	12
TAF8.fas	2
TAF9.fas	21
TAF9B.fas	8
TAFA1.fas	6
TAFA2.fas	7
TAFA3.fas	22
TAFA4.fas	9
TAFA5.fas	17
TAGAP.fas	4
TAGLN.fas	2
TAGLN2.fas	2
TAGLN3.fas	3
TAL1.fas	8
TAL2.fas	2
TALDO1.fas	8
TAMALIN.fas	21
TAMM41.fas	8
TANC1.fas	3
TANC2.fas	3
TANGO2.fas	1
TANGO6.fas	4
TANK.fas	4
TAOK1.fas	6
TAOK2.fas	2
TAOK3.fas	6
TAP1.fas	6
TAP2.fas	7
TAPBP.fas	2
TAPBPL.fas	8
TAPT1.fas	2
TARBP1.fas	7
TARBP2.fas	3
TARDBP.fas	2
TARS1.fas	1
TARS2.fas	3
TARS3.fas	3
TAS1R1.fas	64
TAS1R2.fas	62
TAS1R3.fas	53
TAS2R1.fas	41
TAS2R10.fas	92
TAS2R16.fas	94
TAS2R3.fas	55
TAS2R38.fas	54
TAS2R39.fas	106
TAS2R4.fas	51
TAS2R40.fas	76
TAS2R41.fas	84
TAS2R42.fas	111
TAS2R5.fas	136
TAS2R60.fas	133
TAS2R7.fas	59
TAS2R8.fas	177
TAS2R9.fas	171
TASL.fas	12
TASOR.fas	9
TASP1.fas	6
TAT.fas	0
TATDN1.fas	2
TATDN2.fas	3
TATDN3.fas	4
TAX1BP1.fas	4
TAX1BP3.fas	1
TAZ.fas	132
TBATA.fas	2
TBC1D1.fas	3
TBC1D10A.fas	0
TBC1D10B.fas	4
TBC1D10C.fas	2
TBC1D12.fas	4
TBC1D13.fas	3
TBC1D14.fas	4
TBC1D15.fas	5
TBC1D16.fas	6
TBC1D17.fas	3
TBC1D19.fas	3
TBC1D2.fas	0
TBC1D20.fas	10
TBC1D21.fas	5
TBC1D22A.fas	8
TBC1D22B.fas	2
TBC1D23.fas	3
TBC1D24.fas	5
TBC1D25.fas	25
TBC1D2B.fas	8
TBC1D30.fas	3
TBC1D31.fas	5
TBC1D32.fas	9
TBC1D4.fas	2
TBC1D5.fas	1
TBC1D7.fas	1
TBC1D8.fas	9
TBC1D8B.fas	15
TBC1D9.fas	7
TBC1D9B.fas	6
TBCA.fas	3
TBCB.fas	3
TBCC.fas	4
TBCCD1.fas	2
TBCD.fas	18
TBCE.fas	10
TBCEL.fas	6
TBCK.fas	5
TBK1.fas	4
TBKBP1.fas	4
TBL1X.fas	22
TBL1XR1.fas	2
TBL1Y.fas	20
TBL2.fas	2
TBL3.fas	5
TBP.fas	4
TBPL1.fas	2
TBPL2.fas	6
TBR1.fas	4
TBRG1.fas	4
TBRG4.fas	2
TBX1.fas	55
TBX10.fas	9
TBX15.fas	2
TBX18.fas	1
TBX19.fas	4
TBX2.fas	5
TBX20.fas	5
TBX21.fas	10
TBX22.fas	22
TBX3.fas	6
TBX4.fas	3
TBX5.fas	3
TBX6.fas	20
TBXA2R.fas	17
TBXAS1.fas	11
TBXT.fas	1
TC2N.fas	3
TCAF1.fas	6
TCAF2.fas	9
TCAIM.fas	13
TCAP.fas	1
TCEA1.fas	3
TCEA2.fas	2
TCEA3.fas	3
TCEANC.fas	29
TCEANC2.fas	2
TCERG1.fas	10
TCERG1L.fas	8
TCF12.fas	9
TCF15.fas	33
TCF19.fas	4
TCF21.fas	3
TCF23.fas	2
TCF24.fas	26
TCF25.fas	6
TCF3.fas	8
TCF4.fas	15
TCF7.fas	1
TCF7L1.fas	4
TCF7L2.fas	3
TCFL5.fas	7
TCHHL1.fas	71
TCHP.fas	0
TCIM.fas	3
TCIRG1.fas	5
TCL1A.fas	4
TCL1B.fas	61
TCN1.fas	37
TCN2.fas	3
TCOF1.fas	3
TCP1.fas	7
TCP10L.fas	91
TCP10L2.fas	107
TCP11L1.fas	2
TCP11L2.fas	3
TCTA.fas	4
TCTE1.fas	3
TCTN1.fas	3
TCTN2.fas	5
TCTN3.fas	3
TDG.fas	2
TDGF1P3.fas	298
TDO2.fas	5
TDP1.fas	10
TDP2.fas	4
TDRD1.fas	3
TDRD10.fas	127
TDRD12.fas	4
TDRD3.fas	4
TDRD5.fas	5
TDRD7.fas	2
TDRD9.fas	4
TDRKH.fas	3
TDRP.fas	9
TEAD1.fas	1
TEAD2.fas	4
TEAD3.fas	4
TEAD4.fas	9
TEC.fas	4
TECPR1.fas	3
TECPR2.fas	7
TECR.fas	4
TECRL.fas	6
TECTA.fas	5
TECTB.fas	2
TEDC1.fas	16
TEDC2.fas	3
TEF.fas	1
TEFM.fas	6
TEK.fas	7
TEKT1.fas	5
TEKT2.fas	0
TEKT3.fas	5
TEKT4.fas	10
TEKT5.fas	8
TELO2.fas	5
TEN1.fas	4
TENM1.fas	12
TENM2.fas	3
TENM3.fas	6
TENM4.fas	5
TENT2.fas	6
TENT4A.fas	4
TENT4B.fas	3
TENT5A.fas	12
TENT5B.fas	6
TENT5C.fas	6
TENT5D.fas	24
TEP1.fas	8
TEPP.fas	9
TEPSIN.fas	6
TERB1.fas	8
TERB2.fas	7
TERF1.fas	17
TERF2.fas	1
TERF2IP.fas	8
TERT.fas	14
TES.fas	6
TESC.fas	2
TESK1.fas	1
TESK2.fas	6
TESMIN.fas	2
TESPA1.fas	5
TET1.fas	7
TEX10.fas	7
TEX101.fas	14
TEX11.fas	42
TEX12.fas	4
TEX13C.fas	105
TEX13D.fas	130
TEX14.fas	15
TEX2.fas	3
TEX22.fas	19
TEX26.fas	20
TEX261.fas	1
TEX264.fas	8
TEX28.fas	78
TEX29.fas	27
TEX30.fas	5
TEX33.fas	11
TEX35.fas	6
TEX36.fas	3
TEX37.fas	35
TEX38.fas	9
TEX43.fas	7
TEX44.fas	45
TEX45.fas	37
TEX46.fas	4
TEX47.fas	7
TEX48.fas	23
TEX49.fas	0
TEX50.fas	3
TEX51.fas	15
TEX52.fas	29
TEX53.fas	5
TEX54.fas	56
TEX55.fas	15
TEX9.fas	5
TFAM.fas	1
TFAP2A.fas	11
TFAP2B.fas	0
TFAP2C.fas	4
TFAP2D.fas	3
TFAP2E.fas	5
TFAP4.fas	2
TFB1M.fas	1
TFB2M.fas	5
TFCP2.fas	4
TFCP2L1.fas	3
TFDP1.fas	10
TFDP2.fas	3
TFDP3.fas	271
TFE3.fas	5
TFEB.fas	5
TFEC.fas	4
TFF1.fas	3
TFF2.fas	10
TFF3.fas	5
TFG.fas	3
TFIP11.fas	3
TFPI.fas	6
TFPI2.fas	8
TFPT.fas	12
TFR2.fas	3
TFRC.fas	4
TG.fas	10
TGDS.fas	4
TGFA.fas	1
TGFB1.fas	3
TGFB1I1.fas	0
TGFB2.fas	2
TGFB3.fas	1
TGFBI.fas	0
TGFBR1.fas	4
TGFBR2.fas	1
TGFBR3.fas	4
TGFBR3L.fas	23
TGFBRAP1.fas	1
TGIF1.fas	5
TGIF2.fas	7
TGIF2LX.fas	100
TGIF2LY.fas	95
TGM1.fas	0
TGM2.fas	3
TGM3.fas	3
TGM4.fas	221
TGM5.fas	20
TGM6.fas	33
TGM7.fas	28
TGOLN2.fas	52
TGS1.fas	2
TH.fas	5
THADA.fas	9
THAP1.fas	9
THAP10.fas	161
THAP11.fas	11
THAP12.fas	67
THAP2.fas	12
THAP3.fas	3
THAP4.fas	14
THAP5.fas	33
THAP6.fas	10
THAP7.fas	7
THAP8.fas	75
THAP9.fas	45
THBD.fas	14
THBS1.fas	2
THBS2.fas	10
THBS3.fas	3
THBS4.fas	7
THEG.fas	12
THEGL.fas	10
THEM4.fas	13
THEM5.fas	18
THEM6.fas	15
THEMIS.fas	11
THEMIS2.fas	10
THG1L.fas	0
THNSL1.fas	11
THNSL2.fas	6
THOC1.fas	1
THOC2.fas	11
THOC3.fas	6
THOC5.fas	3
THOC6.fas	1
THOC7.fas	3
THOP1.fas	11
THPO.fas	12
THRA.fas	7
THRAP3.fas	11
THRB.fas	1
THRSP.fas	46
THSD1.fas	17
THSD4.fas	10
THSD7A.fas	3
THSD7B.fas	7
THSD8.fas	5
THTPA.fas	5
THUMPD1.fas	10
THUMPD2.fas	3
THUMPD3.fas	6
THY1.fas	0
THYN1.fas	4
TIA1.fas	2
TIAF1.fas	145
TIAL1.fas	2
TIAM1.fas	4
TIAM2.fas	1
TICAM1.fas	58
TICAM2.fas	8
TICRR.fas	4
TIE1.fas	2
TIFA.fas	7
TIFAB.fas	29
TIGAR.fas	9
TIGD1.fas	263
TIGD2.fas	10
TIGD3.fas	10
TIGD4.fas	7
TIGD5.fas	96
TIGD6.fas	170
TIGD7.fas	87
TIGIT.fas	2
TIMD4.fas	11
TIMELESS.fas	3
TIMM10.fas	4
TIMM10B.fas	1
TIMM13.fas	7
TIMM17A.fas	1
TIMM17B.fas	2
TIMM21.fas	3
TIMM22.fas	6
TIMM23.fas	3
TIMM23B.fas	2
TIMM29.fas	23
TIMM44.fas	4
TIMM50.fas	0
TIMM8A.fas	15
TIMM8B.fas	5
TIMM9.fas	9
TIMMDC1.fas	5
TIMP1.fas	2
TIMP2.fas	2
TIMP3.fas	0
TIMP4.fas	4
TINAG.fas	5
TINAGL1.fas	0
TINCR.fas	58
TINF2.fas	5
TIPARP.fas	1
TIPIN.fas	8
TIPRL.fas	3
TIRAP.fas	1
TJAP1.fas	7
TJP1.fas	1
TJP2.fas	3
TJP3.fas	8
TK1.fas	13
TK2.fas	4
TKFC.fas	2
TKT.fas	0
TKTL1.fas	27
TKTL2.fas	78
TLCD1.fas	2
TLCD2.fas	53
TLCD3A.fas	4
TLCD3B.fas	2
TLCD4.fas	7
TLCD5.fas	1
TLDC2.fas	2
TLE1.fas	7
TLE2.fas	3
TLE3.fas	2
TLE4.fas	1
TLE5.fas	21
TLE6.fas	22
TLE7.fas	15
TLK1.fas	3
TLK2.fas	7
TLL1.fas	5
TLL2.fas	3
TLN1.fas	1
TLN2.fas	6
TLNRD1.fas	24
TLR1.fas	75
TLR10.fas	62
TLR2.fas	35
TLR3.fas	3
TLR4.fas	9
TLR5.fas	39
TLR6.fas	70
TLR7.fas	20
TLR8.fas	29
TLR9.fas	10
TLX1.fas	43
TLX2.fas	6
TLX3.fas	5
TM2D1.fas	5
TM2D2.fas	0
TM2D3.fas	1
TM4SF1.fas	1
TM4SF18.fas	24
TM4SF19.fas	234
TM4SF20.fas	3
TM4SF4.fas	5
TM4SF5.fas	13
TM6SF1.fas	3
TM6SF2.fas	9
TM7SF2.fas	0
TM7SF3.fas	4
TM9SF1.fas	0
TM9SF2.fas	7
TM9SF3.fas	1
TM9SF4.fas	3
TMA16.fas	3
TMA7.fas	12
TMBIM1.fas	2
TMBIM4.fas	2
TMBIM6.fas	2
TMC1.fas	4
TMC2.fas	6
TMC3.fas	20
TMC4.fas	14
TMC5.fas	4
TMC6.fas	13
TMC7.fas	7
TMC8.fas	12
TMCC1.fas	7
TMCC2.fas	4
TMCC3.fas	10
TMCO1.fas	5
TMCO2.fas	5
TMCO3.fas	4
TMCO4.fas	3
TMCO5A.fas	3
TMCO6.fas	0
TMDD1.fas	46
TMED1.fas	2
TMED10.fas	1
TMED2.fas	2
TMED3.fas	8
TMED4.fas	3
TMED5.fas	2
TMED6.fas	4
TMED7.fas	4
TMED8.fas	1
TMED9.fas	1
TMEFF1.fas	5
TMEFF2.fas	2
TMEM100.fas	3
TMEM101.fas	1
TMEM102.fas	10
TMEM104.fas	7
TMEM106A.fas	6
TMEM106B.fas	4
TMEM106C.fas	13
TMEM107.fas	9
TMEM108.fas	11
TMEM109.fas	6
TMEM11.fas	5
TMEM114.fas	8
TMEM115.fas	5
TMEM116.fas	22
TMEM117.fas	2
TMEM119.fas	12
TMEM120A.fas	4
TMEM120B.fas	2
TMEM121.fas	33
TMEM121B.fas	63
TMEM123.fas	15
TMEM125.fas	5
TMEM126A.fas	3
TMEM126B.fas	1
TMEM127.fas	1
TMEM128.fas	2
TMEM129.fas	5
TMEM130.fas	3
TMEM131.fas	5
TMEM131L.fas	7
TMEM132A.fas	2
TMEM132B.fas	59
TMEM132C.fas	18
TMEM132D.fas	17
TMEM132E.fas	9
TMEM134.fas	6
TMEM135.fas	8
TMEM138.fas	2
TMEM139.fas	3
TMEM140.fas	4
TMEM141.fas	7
TMEM143.fas	3
TMEM144.fas	13
TMEM145.fas	8
TMEM147.fas	2
TMEM14A.fas	5
TMEM14B.fas	83
TMEM14C.fas	57
TMEM150A.fas	1
TMEM150B.fas	8
TMEM150C.fas	1
TMEM151A.fas	11
TMEM151B.fas	24
TMEM154.fas	5
TMEM155.fas	226
TMEM156.fas	5
TMEM158.fas	78
TMEM159.fas	7
TMEM160.fas	7
TMEM161A.fas	6
TMEM161B.fas	4
TMEM163.fas	3
TMEM164.fas	7
TMEM165.fas	2
TMEM167A.fas	3
TMEM167B.fas	43
TMEM168.fas	6
TMEM169.fas	8
TMEM17.fas	1
TMEM170A.fas	0
TMEM170B.fas	1
TMEM171.fas	5
TMEM174.fas	2
TMEM175.fas	3
TMEM176A.fas	25
TMEM176B.fas	14
TMEM177.fas	6
TMEM178A.fas	5
TMEM178B.fas	5
TMEM179.fas	2
TMEM179B.fas	6
TMEM18.fas	13
TMEM181.fas	5
TMEM182.fas	2
TMEM183A.fas	1
TMEM184A.fas	10
TMEM184B.fas	3
TMEM184C.fas	14
TMEM185A.fas	15
TMEM185B.fas	6
TMEM186.fas	6
TMEM187.fas	65
TMEM19.fas	4
TMEM190.fas	18
