Sequence	MissingNumber
RCN3	9
RCOR1	3
RCOR2	5
RCOR3	2
RCSD1	3
RCVRN	7
RD3	6
RD3L	6
RDH10	0
RDH11	1
RDH12	1
RDH13	5
RDH14	3
RDH5	9
RDH8	5
RDX	5
REC114	1
REC8	1
RECK	7
RECQL	8
RECQL4	4
RECQL5	3
REELD1	59
REEP1	1
REEP2	1
REEP3	3
REEP4	1
REEP5	2
REEP6	5
REG4	30
REL	2
RELA	0
RELB	5
RELCH	10
RELL1	2
RELL2	0
RELN	5
RELT	4
REM1	0
REM2	1
REN	2
RENBP	18
REP15	18
REPIN1	23
REPS1	4
REPS2	5
RER1	1
RERE	8
RERG	3
RERGL	12
RESP18	99
RET	11
RETN	20
RETNLB	75
RETREG1	18
RETREG2	3
RETREG3	1
RETSAT	8
REV1	3
REX1BD	23
REXO1	20
REXO2	1
REXO4	6
REXO5	53
RFC1	5
RFC2	1
RFC3	7
RFC4	7
RFC5	4
RFESD	4
RFFL	2
RFK	11
RFLNA	19
RFLNB	9
RFNG	4
RFPL4B	107
RFT1	2
RFTN1	3
RFTN2	3
RFWD3	3
RFX1	8
RFX2	7
RFX3	4
RFX4	2
RFX5	6
RFX6	4
RFX8	49
RFXANK	1
RFXAP	13
RGCC	9
RGL1	3
RGL2	2
RGL3	10
RGMA	11
RGMB	4
RGN	3
RGP1	0
RGPD1	20
RGPD2	4
RGPD3	15
RGPD4	5
RGPD5	90
RGPD6	4
RGPD8	4
RGR	13
RGS1	1
RGS10	3
RGS11	16
RGS12	14
RGS13	3
RGS14	2
RGS16	1
RGS17	6
RGS18	5
RGS19	4
RGS2	7
RGS20	8
RGS21	5
RGS22	10
RGS3	3
RGS4	0
RGS5	3
RGS6	3
RGS7	4
RGS7BP	1
RGS8	2
RGS9	8
RGS9BP	11
RGSL1	31
RHAG	5
RHBDD1	3
RHBDD2	6
RHBDD3	4
RHBDF1	2
RHBDF2	1
RHBDL1	4
RHBDL2	2
RHBDL3	5
RHBG	10
RHCE	3
RHCG	0
RHD	11
RHEB	3
RHEBL1	7
RHEX	31
RHNO1	8
RHO	2
RHOA	13
RHOB	10
RHOBTB1	9
RHOBTB2	6
RHOBTB3	2
RHOC	1
RHOD	1
RHOF	3
RHOG	4
RHOH	1
RHOJ	1
RHOQ	1
RHOT1	6
RHOT2	3
RHOU	5
RHOV	4
RHPN1	7
RHPN2	4
RIBC1	10
RIBC2	4
RIC1	2
RIC3	2
RIC8A	2
RIC8B	2
RICTOR	4
RIDA	3
RIIAD1	1
RILP	5
RILPL1	5
RILPL2	6
RIMBP2	8
RIMBP3	71
RIMKLA	2
RIMKLB	3
RIMS1	5
RIMS2	5
RIMS3	0
RIMS4	0
RIN1	2
RIN2	7
RIN3	57
RING1	7
RINL	3
RINT1	7
RIOK1	7
RIOK2	6
RIOK3	2
RIOX1	20
RIOX2	9
RIPK1	3
RIPK2	6
RIPK3	59
RIPK4	8
RIPOR1	6
RIPOR2	9
RIPOR3	8
RIPPLY1	12
RIPPLY2	5
RIPPLY3	8
RIT1	4
RIT2	89
RITA1	6
RLBP1	3
RLIM	18
RLN3	14
RMC1	10
RMDN1	1
RMDN2	85
RMDN3	2
RMI1	25
RMI2	21
RMND1	15
RMND5A	2
RMND5B	5
RNASE10	8
RNASE11	68
RNASE12	13
RNASE13	4
RNASE4	6
RNASE7	40
RNASE8	117
RNASE9	73
RNASEH1	6
RNASEH2A	1
RNASEH2B	2
RNASEH2C	9
RNASEK	0
RNASEL	12
RNASET2	30
RND1	0
RND2	5
RND3	3
RNF10	5
RNF103	7
RNF11	5
RNF111	4
RNF112	7
RNF113A	26
RNF113B	272
RNF114	3
RNF115	3
RNF121	2
RNF122	3
RNF123	0
RNF125	5
RNF126	7
RNF128	6
RNF13	4
RNF130	2
RNF133	6
RNF135	49
RNF138	3
RNF139	6
RNF14	6
RNF141	2
RNF144A	11
RNF144B	2
RNF145	2
RNF146	18
RNF148	4
RNF149	15
RNF150	3
RNF151	10
RNF152	5
RNF157	4
RNF165	1
RNF166	10
RNF167	1
RNF168	11
RNF169	4
RNF17	7
RNF170	2
RNF175	52
RNF180	8
RNF181	0
RNF182	4
RNF183	6
RNF185	3
RNF186	7
RNF187	48
RNF19A	3
RNF19B	2
RNF2	4
RNF20	5
RNF207	16
RNF208	20
RNF212	18
RNF212B	3
RNF214	2
RNF215	5
RNF216	7
RNF217	60
RNF220	4
RNF222	7
RNF223	15
RNF224	24
RNF225	81
RNF227	39
RNF24	5
RNF25	1
RNF26	14
RNF31	2
RNF32	7
RNF34	7
RNF38	4
RNF39	8
RNF4	1
RNF40	1
RNF41	1
RNF43	6
RNF44	5
RNF5	1
RNF6	16
RNF7	13
RNF8	13
RNFT1	6
RNFT2	3
RNGTT	5
RNH1	10
RNLS	5
RNMT	4
RNPC3	6
RNPEP	10
RNPEPL1	5
RNPS1	1
RO60	2
ROBO1	8
ROBO2	4
ROBO3	5
ROBO4	2
ROCK1	5
ROCK2	3
ROGDI	0
ROM1	11
ROMO1	2
ROPN1	10
ROPN1B	11
ROPN1L	6
ROR1	2
ROR2	8
RORA	6
RORB	2
RORC	3
ROS1	4
RP1-13P20	19
RP11-173A6	139
RP11-286H14	296
RP11-350E12	98
RP11-364B14	32
RP11-384O8	81
RP11-407P15	7
RP11-490B18	211
RP11-624J6	17
RP11-849H4	40
RP11-98L5	109
RP13-122B23	34
RP2	9
RPA1	9
RPA2	4
RPA3	3
RPA4	157
RPAIN	2
RPAP1	3
RPAP2	8
RPAP3	4
RPE	2
RPE65	4
RPEL1	295
RPF1	5
RPF2	7
RPGR	73
RPGRIP1	10
RPGRIP1L	4
RPH3A	3
RPH3AL	6
RPIA	5
RPL10	16
RPL10A	3
RPL10L	9
RPL11	4
RPL12	8
RPL13	3
RPL13A	5
RPL14	7
RPL15	7
RPL17	6
RPL18	7
RPL18A	3
RPL19	8
RPL21	8
RPL22	6
RPL22L1	3
RPL23	1
RPL23A	35
RPL24	4
RPL26	7
RPL26L1	47
RPL27	7
RPL27A	0
RPL28	8
RPL29	33
RPL3	3
RPL30	18
RPL31	5
RPL32	5
RPL34	33
RPL35	1
RPL35A	15
RPL36	11
RPL36A	5
RPL36AL	24
RPL37	2
RPL37A	3
RPL38	7
RPL39	25
RPL39L	268
RPL3L	5
RPL4	5
RPL41	5
RPL5	12
RPL6	10
RPL7	6
RPL7A	8
RPL7L1	8
RPL8	7
RPL9	8
RPLP0	6
RPLP1	7
RPLP2	1
RPN1	6
RPN2	4
RPP14	1
RPP21	1
RPP25	9
RPP25L	3
RPP30	4
RPP38	4
RPP40	32
RPRD1A	1
RPRD1B	5
RPRD2	14
RPRM	5
RPRML	61
RPS10	12
RPS11	3
RPS12	4
RPS13	3
RPS14	2
RPS15	22
RPS15A	9
RPS16	131
RPS17	3
RPS18	2
RPS19	2
RPS19BP1	1
RPS2	7
RPS20	11
RPS21	4
RPS23	5
RPS24	228
RPS25	6
RPS26	7
RPS27	7
RPS27A	4
RPS27AP5	216
RPS27L	2
RPS28	6
RPS29	6
RPS3	2
RPS3A	17
RPS4X	5
RPS4Y2	276
RPS5	3
RPS6	6
RPS6KA1	3
RPS6KA2	12
RPS6KA3	5
RPS6KA4	5
RPS6KA5	1
RPS6KA6	23
RPS6KB1	5
RPS6KB2	0
RPS6KC1	7
RPS6KL1	3
RPS7	8
RPS8	1
RPS9	6
RPSA	17
RPTN	148
RPTOR	9
RPUSD1	7
RPUSD2	3
RPUSD3	3
RPUSD4	1
RRAD	1
RRAGA	14
RRAGB	8
RRAGC	4
RRAGD	3
RRAS	9
RRAS2	1
RRBP1	11
RREB1	10
RRH	1
RRM1	3
RRM2	4
RRM2B	5
RRN3	7
RRNAD1	3
RRP1	10
RRP12	2
RRP15	3
RRP1B	3
RRP36	1
RRP7A	11
RRP8	1
RRP9	0
RRS1	12
RS1	2
RSAD1	3
RSAD2	10
RSBN1	2
RSBN1L	6
RSC1A1	7
RSF1	5
RSKR	7
RSL1D1	6
RSL24D1	8
RSPH1	4
RSPH10B	9
RSPH10B2	9
RSPH14	3
RSPH3	2
RSPH4A	13
RSPH6A	11
RSPH9	2
RSPO1	1
RSPO2	2
RSPO3	1
RSPO4	7
RSPRY1	3
RSRC1	61
RSRC2	6
RSRP1	18
RSU1	9
RTBDN	4
RTCA	2
RTCB	4
RTEL1	7
RTF1	5
RTF2	3
RTKN	2
RTKN2	5
RTL10	210
RTL3	171
RTL4	44
RTL5	50
RTL6	7
RTN1	5
RTN2	2
RTN3	16
RTN4	7
RTN4IP1	4
RTN4R	20
RTN4RL1	5
RTN4RL2	30
RTP3	43
RTP4	40
RTP5	121
RTRAF	3
RTTN	4
RUBCN	2
RUBCNL	7
RUFY1	9
RUFY2	3
RUFY3	3
RUFY4	7
RUNDC1	6
RUNDC3A	2
RUNDC3B	11
RUNX1	6
RUNX1T1	3
RUNX2	18
RUNX3	6
RUSC1	26
RUSC2	2
RUSF1	1
RUVBL1	6
RUVBL2	6
RWDD1	6
RWDD2A	3
RWDD2B	9
RWDD3	5
RWDD4	3
RXFP1	6
RXFP2	9
RXFP3	36
RXFP4	99
RXRA	11
RXRB	2
RXRG	7
RXYLT1	9
RYBP	9
RYK	3
RYR1	12
RYR2	5
RYR3	6
S100A1	4
S100A10	4
S100A11	7
S100A12	41
S100A13	3
S100A14	2
S100A16	3
S100A2	27
S100A3	15
S100A4	8
S100A5	6
S100A6	41
S100A8	4
S100A9	3
S100B	13
S100G	4
S100P	90
S100PBP	6
S100Z	36
S1PR1	1
S1PR2	5
S1PR3	5
S1PR4	25
S1PR5	17
SAAL1	3
SAC3D1	18
SACM1L	2
SAE1	4
SAFB2	8
SAG	5
SALL2	8
SALL3	49
SALL4	39
SAMD1	12
SAMD10	2
SAMD11	13
SAMD12	6
SAMD13	1
SAMD14	3
SAMD15	9
SAMD3	5
SAMD4A	5
SAMD4B	2
SAMD5	18
SAMD7	10
SAMD8	4
SAMD9	113
SAMD9L	129
SAMHD1	7
SAMM50	9
SAMSN1	9
SAP130	2
SAP18	4
SAP25	2
SAP30	3
SAP30BP	0
SAP30L	2
SAPCD1	32
SAPCD2	16
SAR1A	2
SAR1B	3
SARAF	1
SARDH	10
SARM1	7
SARNP	6
SARS1	4
SARS2	4
SART1	3
SART3	3
SASH1	3
SASH3	4
SASS6	4
SAT1	1
SAT2	5
SATB1	3
SATB2	1
SATL1	155
SAV1	2
SAXO1	7
SAXO2	48
SAYSD1	2
SBDS	5
SBF1	2
SBF2	5
SBK1	60
SBK2	17
SBK3	29
SBNO1	5
SBNO2	12
SBSN	161
SBSPON	4
SC5D	2
SCAF1	87
SCAF11	10
SCAF4	4
SCAF8	3
SCAI	4
SCAMP1	4
SCAMP2	0
SCAMP3	4
SCAMP4	12
SCAMP5	4
SCAND1	7
SCAP	5
SCAPER	7
SCARA3	4
SCARA5	6
SCARB1	5
SCARB2	5
SCARF1	4
SCARF2	19
SCART1	164
SCCPDH	7
SCD	20
SCD5	30
SCEL	7
SCFD1	7
SCFD2	4
SCG2	5
SCG3	2
SCG5	0
SCGB1A1	22
SCGB1C1	11
SCGB1C2	13
SCGB2B2	287
SCGB3A1	62
SCGB3A2	5
SCGN	9
SCHIP1	1
SCIMP	2
SCIN	4
SCLT1	9
SCLY	5
SCMH1	6
SCML2	30
SCML4	5
SCN10A	3
SCN11A	2
SCN1A	24
SCN1B	47
SCN2A	4
SCN2B	2
SCN3A	3
SCN3B	3
SCN4A	2
SCN4B	1
SCN5A	4
SCN7A	6
SCN8A	1
SCN9A	2
SCNM1	2
SCNN1A	2
SCNN1B	6
SCNN1D	102
SCNN1G	3
SCO1	2
SCO2	7
SCOC	5
SCP2	11
SCP2D1	4
SCPEP1	7
SCRG1	1
SCRIB	4
SCRN1	3
SCRN2	3
SCRN3	3
SCRT1	63
SCRT2	59
SCT	27
SCTR	8
SCUBE1	6
SCUBE2	4
SCUBE3	3
SCX	52
SCYGR1	147
SCYGR2	82
SCYGR4	93
SCYGR5	161
SCYGR6	81
SCYGR7	117
SCYGR8	82
SCYGR9	152
SCYL1	3
SCYL2	3
SCYL3	1
SDAD1	5
SDC1	3
SDC2	2
SDC3	9
SDC4	2
SDCBP2	3
SDCCAG8	4
SDE2	5
SDF2	27
SDF2L1	4
SDF4	13
SDHA	7
SDHAF1	7
SDHAF2	3
SDHAF3	11
SDHAF4	6
SDHB	4
SDHC	4
SDHD	4
SDK1	11
SDK2	2
SDR16C5	12
SDR39U1	1
SDR42E1	8
SDR42E2	2
SDR9C7	9
SDS	3
SDSL	3
SEBOX	40
SEC11A	4
SEC11C	4
SEC13	4
SEC14L1	2
SEC14L2	1
SEC14L3	36
SEC14L4	36
SEC14L5	2
SEC14L6	173
SEC16A	10
SEC16B	4
SEC22A	6
SEC22B	1
SEC22C	1
SEC23A	2
SEC23B	3
SEC23IP	5
SEC24A	6
SEC24B	2
SEC24C	1
SEC24D	4
SEC31A	8
SEC31B	44
SEC61A1	3
SEC61A2	1
SEC61B	2
SEC61G	5
SEC62	3
SEC63	3
SECISBP2	2
SECISBP2L	2
SECTM1	62
SEH1L	4
SEL1L	3
SEL1L2	5
SEL1L3	1
SELE	6
SELENBP1	6
SELENOF	2
SELENOH	4
SELENOI	4
SELENOK	1
SELENOM	4
SELENON	5
SELENOO	8
SELENOP	212
SELENOS	5
SELENOT	4
SELENOV	68
SELENOW	4
SELL	4
SELP	4
SELPLG	37
SEM1	275
SEMA3A	5
SEMA3B	4
SEMA3C	6
SEMA3D	2
SEMA3E	4
SEMA3F	0
SEMA3G	4
SEMA4A	4
SEMA4B	3
SEMA4C	0
SEMA4D	4
SEMA4F	2
SEMA4G	3
SEMA5A	13
SEMA5B	7
SEMA6A	3
SEMA6B	14
SEMA6C	3
SEMA6D	3
SEMA7A	3
SEMG2	247
SENP1	1
SENP2	4
SENP3	0
SENP5	10
SENP6	4
SENP7	6
SENP8	7
SEPHS1	4
SEPHS2	27
SEPSECS	13
SEPTIN1	3
SEPTIN11	3
SEPTIN12	6
SEPTIN2	4
SEPTIN3	7
SEPTIN4	5
SEPTIN5	6
SEPTIN6	6
SEPTIN7	8
SEPTIN8	3
SEPTIN9	8
SERAC1	4
SERBP1	1
SERF1A	234
SERF1B	232
SERF2	13
SERGEF	4
SERHL2	41
SERINC1	4
SERINC2	2
SERINC3	1
SERINC4	60
SERINC5	4
SERP1	10
SERP2	3
SERPINA10	86
SERPINA11	9
SERPINA12	29
SERPINA4	122
SERPINA5	6
SERPINA6	10
SERPINA7	34
SERPINA9	112
SERPINB1	11
SERPINB10	26
SERPINB11	46
SERPINB12	43
SERPINB2	1
SERPINB5	4
SERPINB7	42
SERPINC1	0
SERPIND1	3
SERPINE1	2
SERPINE2	6
SERPINE3	39
SERPINF1	2
SERPINF2	4
SERPING1	10
SERPINH1	4
SERPINI1	3
SERPINI2	4
SERTAD1	16
SERTAD2	22
SERTAD3	4
SERTAD4	2
SERTM1	7
SERTM2	8
SESN1	4
SESN2	4
SESN3	4
SESTD1	2
SET	10
SETBP1	5
SETD1A	7
SETD1B	17
SETD2	21
SETD3	1
SETD4	7
SETD5	8
SETD6	0
SETD7	4
SETD9	22
SETDB1	3
SETDB2	6
SETMAR	127
SETSIP	281
SEZ6	4
SEZ6L	7
SEZ6L2	4
SF1	8
SF3A1	2
SF3A2	46
SF3A3	7
SF3B1	6
SF3B2	2
SF3B3	1
SF3B4	3
SF3B5	6
SF3B6	4
SFI1	3
SFMBT1	3
SFMBT2	7
SFN	7
SFPQ	10
SFR1	9
SFRP1	31
SFRP2	8
SFRP4	1
SFRP5	26
SFSWAP	3
SFT2D1	4
SFT2D2	3
SFT2D3	29
SFTA2	2
SFTA3	199
SFTPA1	5
SFTPA2	5
SFTPB	4
SFTPC	0
SFTPD	20
SFXN1	2
SFXN2	1
SFXN3	0
SFXN4	26
SFXN5	3
SGCA	2
SGCB	6
SGCD	1
SGCE	4
SGCG	5
SGCZ	11
SGF29	7
SGIP1	10
SGK1	4
SGK2	6
SGK3	3
SGMS1	6
SGMS2	3
SGO1	13
SGPL1	3
SGPP1	31
SGPP2	4
SGSH	6
SGSM1	19
SGSM2	4
SGSM3	2
SGTA	15
SGTB	1
SH2B1	7
SH2B2	28
SH2B3	1
SH2D1A	7
SH2D1B	7
SH2D2A	12
SH2D3A	23
SH2D3C	3
SH2D4A	3
SH2D4B	2
SH2D5	1
SH2D6	8
SH2D7	21
SH3BGR	7
SH3BGRL	16
SH3BGRL2	2
SH3BGRL3	2
SH3BP1	3
SH3BP2	14
SH3BP4	13
SH3BP5	3
SH3BP5L	4
SH3D19	5
SH3D21	11
SH3GL1	2
SH3GL2	6
SH3GL3	6
SH3GLB1	4
SH3GLB2	1
SH3KBP1	9
SH3PXD2A	10
SH3PXD2B	3
SH3RF1	1
SH3RF2	4
SH3RF3	10
SH3TC1	23
SH3TC2	4
SH3YL1	4
SHANK1	48
SHANK2	14
SHANK3	8
SHARPIN	4
SHB	6
SHBG	28
SHC1	3
SHC2	13
SHC3	11
SHC4	5
SHCBP1	14
SHCBP1L	14
SHD	10
SHE	7
SHF	3
SHFL	4
SHH	67
SHISA2	5
SHISA3	1
SHISA4	9
SHISA5	3
SHISA6	7
SHISA7	28
SHISA8	18
SHISA9	10
SHISAL1	9
SHISAL2A	25
SHISAL2B	1
SHKBP1	3
SHLD1	6
SHLD2	21
SHLD3	4
SHMT1	5
SHMT2	1
SHOC1	24
SHOC2	2
SHOX	57
SHOX2	5
SHPK	2
SHPRH	5
SHQ1	4
SHROOM1	7
SHROOM2	46
SHROOM3	37
SHROOM4	21
SHTN1	4
SI	8
SIAE	4
SIAH1	8
SIAH2	4
SIAH3	21
SIDT1	8
SIDT2	0
SIGIRR	13
SIGLEC1	1
SIGLEC10	20
SIGLEC11	91
SIGLEC15	6
SIGLEC5	66
SIGLECL1	50
SIGMAR1	2
SIK1	6
SIK1B	6
SIK2	4
SIK3	8
SIKE1	6
SIL1	3
SIM1	2
SIM2	4
SIMC1	14
SIN3A	6
SIN3B	9
SINHCAF	2
SIPA1	1
SIPA1L1	9
SIPA1L2	2
SIPA1L3	4
SIRPB2	65
SIRT1	2
SIRT2	2
SIRT3	11
SIRT4	7
SIRT5	7
SIRT6	8
SIRT7	2
SIT1	1
SIVA1	1
SIX1	4
SIX2	5
SIX3	30
SIX4	4
SIX5	12
SIX6	2
SKA1	3
SKA2	8
SKA3	6
SKAP1	5
SKAP2	4
SKI	17
SKIDA1	65
SKIL	10
SKIV2L	2
SKOR1	51
SKOR2	82
SKP1	4
SKP2	3
SLA	3
SLA2	5
SLAIN1	4
SLAIN2	4
SLAMF1	2
SLAMF6	9
SLAMF7	6
SLAMF8	7
SLAMF9	61
SLBP	6
SLC10A1	8
SLC10A2	0
SLC10A3	19
SLC10A4	4
SLC10A5	81
SLC10A6	4
SLC10A7	3
SLC11A1	6
SLC12A1	1
SLC12A2	2
SLC12A3	4
SLC12A4	1
SLC12A5	2
SLC12A6	3
SLC12A7	27
SLC12A8	11
SLC12A9	2
SLC13A1	1
SLC13A2	5
SLC13A3	4
SLC13A4	11
SLC13A5	5
SLC14A1	4
SLC14A2	3
SLC15A1	11
SLC15A2	6
SLC15A3	9
SLC15A4	8
SLC15A5	64
SLC16A10	4
SLC16A11	4
SLC16A12	2
SLC16A13	2
SLC16A14	12
SLC16A2	6
SLC16A3	6
SLC16A4	19
SLC16A5	10
SLC16A6	6
SLC16A7	6
SLC16A8	29
SLC16A9	3
SLC17A1	27
SLC17A2	6
SLC17A3	60
SLC17A4	35
SLC17A5	7
SLC17A6	3
SLC17A7	4
SLC17A8	6
SLC17A9	7
SLC18A1	7
SLC18A2	4
SLC18A3	14
SLC18B1	5
SLC19A1	11
SLC19A2	2
SLC19A3	16
SLC1A1	3
SLC1A2	3
SLC1A3	79
SLC1A4	3
SLC1A5	7
SLC1A6	4
SLC1A7	5
SLC20A1	4
SLC20A2	3
SLC22A1	21
SLC22A11	114
SLC22A12	89
SLC22A13	101
SLC22A14	39
SLC22A15	6
SLC22A16	31
SLC22A17	0
SLC22A18	2
SLC22A18AS	253
SLC22A2	4
SLC22A23	7
SLC22A3	4
SLC22A31	116
SLC22A4	19
SLC22A5	2
SLC22A6	6
SLC22A7	15
SLC22A8	24
SLC23A1	2
SLC23A2	3
SLC23A3	5
SLC24A1	11
SLC24A2	1
SLC24A3	8
SLC24A4	3
SLC24A5	1
SLC25A1	10
SLC25A10	19
SLC25A11	2
SLC25A12	1
SLC25A13	3
SLC25A14	5
SLC25A15	12
SLC25A16	7
SLC25A17	4
SLC25A18	97
SLC25A19	1
SLC25A2	28
SLC25A20	1
SLC25A21	4
SLC25A22	6
SLC25A23	3
SLC25A24	8
SLC25A25	8
SLC25A26	34
SLC25A27	2
SLC25A28	1
SLC25A29	18
SLC25A3	1
SLC25A30	4
SLC25A31	9
SLC25A32	2
SLC25A33	4
SLC25A34	2
SLC25A35	2
SLC25A36	5
SLC25A37	2
SLC25A38	3
SLC25A39	1
SLC25A4	8
SLC25A40	4
SLC25A41	36
SLC25A42	6
SLC25A43	14
SLC25A44	3
SLC25A45	21
SLC25A46	3
SLC25A47	7
SLC25A48	1
SLC25A5	31
SLC25A51	11
SLC25A52	20
SLC25A53	23
SLC25A6	74
SLC26A1	15
SLC26A10	2
SLC26A11	10
SLC26A2	6
SLC26A3	3
SLC26A4	2
SLC26A5	3
SLC26A6	3
SLC26A7	3
SLC26A8	4
SLC26A9	3
SLC27A1	7
SLC27A2	3
SLC27A3	6
SLC27A4	1
SLC27A5	17
SLC27A6	7
SLC28A1	21
SLC28A2	60
SLC28A3	10
SLC29A1	2
SLC29A2	1
SLC29A3	10
SLC29A4	9
SLC2A1	4
SLC2A10	11
SLC2A11	54
SLC2A12	5
SLC2A13	5
SLC2A14	17
SLC2A2	4
SLC2A3	22
SLC2A4	0
SLC2A4RG	32
SLC2A5	10
SLC2A6	3
SLC2A7	147
SLC2A8	3
SLC2A9	39
SLC30A1	3
SLC30A10	5
SLC30A2	3
SLC30A3	4
SLC30A4	3
SLC30A5	5
SLC30A6	1
SLC30A7	4
SLC30A8	22
SLC30A9	3
SLC31A1	4
SLC31A2	0
SLC32A1	15
SLC33A1	2
SLC34A1	4
SLC34A2	7
SLC34A3	7
SLC35A1	4
SLC35A2	8
SLC35A3	7
SLC35A4	5
SLC35A5	8
SLC35B1	1
SLC35B2	4
SLC35B3	4
SLC35B4	7
SLC35C1	5
SLC35C2	1
SLC35D1	3
SLC35D2	10
SLC35D3	3
SLC35E1	14
SLC35E2A	207
SLC35E2B	12
SLC35E3	3
SLC35E4	8
SLC35F1	2
SLC35F2	2
SLC35F3	4
SLC35F4	3
SLC35F5	4
SLC35F6	3
SLC35G1	4
SLC35G2	7
SLC35G3	298
SLC35G6	27
SLC36A1	7
SLC36A2	12
SLC36A3	22
SLC36A4	7
SLC37A1	8
SLC37A2	1
SLC37A3	4
SLC37A4	1
SLC38A1	3
SLC38A10	2
SLC38A11	3
SLC38A2	0
SLC38A3	1
SLC38A4	2
SLC38A5	39
SLC38A6	4
SLC38A7	1
SLC38A8	6
SLC38A9	2
SLC39A1	5
SLC39A10	4
SLC39A11	7
SLC39A12	10
SLC39A13	0
SLC39A14	0
SLC39A2	13
SLC39A3	13
SLC39A4	5
SLC39A5	1
SLC39A6	3
SLC39A7	1
SLC39A8	1
SLC39A9	1
SLC3A1	3
SLC3A2	2
SLC40A1	1
SLC41A1	1
SLC41A2	4
SLC41A3	28
SLC43A1	0
SLC43A2	1
SLC43A3	27
SLC44A1	3
SLC44A2	6
SLC44A3	7
SLC44A4	4
SLC44A5	5
SLC45A1	9
SLC45A2	4
SLC45A3	1
SLC45A4	8
SLC46A1	6
SLC46A2	4
SLC46A3	10
SLC47A1	32
SLC47A2	65
SLC48A1	2
SLC49A3	44
SLC49A4	4
SLC4A1	3
SLC4A10	8
SLC4A11	2
SLC4A1AP	10
SLC4A2	3
SLC4A3	5
SLC4A4	2
SLC4A5	5
SLC4A7	4
SLC4A8	5
SLC4A9	19
SLC50A1	2
SLC51A	2
SLC51B	1
SLC52A1	263
SLC52A2	5
SLC52A3	4
SLC5A10	6
SLC5A11	11
SLC5A12	2
SLC5A2	2
SLC5A3	3
SLC5A5	4
SLC5A6	2
SLC5A7	6
SLC5A8	3
SLC5A9	9
SLC66A1	5
SLC66A2	11
SLC66A3	4
SLC6A1	3
SLC6A11	3
SLC6A12	16
SLC6A13	2
SLC6A14	21
SLC6A15	11
SLC6A16	76
SLC6A17	2
SLC6A18	39
SLC6A19	10
SLC6A2	4
SLC6A20	9
SLC6A3	10
SLC6A4	3
SLC6A5	3
SLC6A6	6
SLC6A7	2
SLC6A8	44
SLC6A9	2
SLC7A1	6
SLC7A10	6
SLC7A11	2
SLC7A13	172
SLC7A14	2
SLC7A2	7
SLC7A3	4
SLC7A4	42
SLC7A5	4
SLC7A6	0
SLC7A6OS	0
SLC7A7	0
SLC7A8	1
SLC7A9	11
SLC8A1	5
SLC8A2	9
SLC8A3	2
SLC8B1	5
SLC9A1	1
SLC9A2	5
SLC9A3	8
SLC9A3R1	2
SLC9A3R2	3
SLC9A4	5
SLC9A5	2
SLC9A6	22
SLC9A7	9
SLC9A8	3
SLC9A9	6
SLC9B1	9
SLC9B2	12
SLC9C1	9
SLC9C2	6
SLCO1A2	14
SLCO1B1	12
SLCO1C1	5
SLCO2A1	4
SLCO2B1	0
SLCO3A1	4
SLCO4A1	8
SLCO4C1	5
SLCO5A1	5
SLCO6A1	12
SLF1	2
SLF2	2
SLFN11	122
SLFN12	132
SLFN12L	237
SLFN13	169
SLFN14	21
SLFN5	165
SLFNL1	6
SLIRP	8
SLIT1	2
SLIT2	3
SLIT3	3
SLITRK1	1
SLITRK2	15
SLITRK3	4
SLITRK4	14
SLITRK5	16
SLITRK6	6
SLK	4
SLMAP	4
SLN	1
SLTM	2
SLU7	7
SLURP1	46
SLURP2	126
SLX1A	8
SLX1B	7
SLX4	2
SLX4IP	59
SMAD1	4
SMAD2	2
SMAD3	0
SMAD4	1
SMAD5	1
SMAD6	31
SMAD7	4
SMAD9	7
SMAGP	5
SMAP1	2
SMAP2	12
SMARCA1	10
SMARCA2	3
SMARCA4	6
SMARCA5	6
SMARCAD1	2
SMARCAL1	3
SMARCB1	1
SMARCC1	7
SMARCC2	6
SMARCD1	0
SMARCD2	2
SMARCD3	4
SMARCE1	2
SMC1A	5
SMC1B	11
SMC2	7
SMC3	7
SMC4	3
SMC5	4
SMC6	4
SMCHD1	7
SMCO1	13
SMCO2	53
SMCO3	5
SMCO4	5
SMCP	21
SMCR8	9
SMDT1	3
SMG1	6
SMG5	1
SMG6	3
SMG7	2
SMG8	13
SMG9	3
SMIM1	9
SMIM10	93
SMIM10L1	24
SMIM11A	165
SMIM11B	165
SMIM12	3
SMIM13	4
SMIM14	3
SMIM17	14
SMIM18	5
SMIM19	9
SMIM2	195
SMIM20	97
SMIM21	276
SMIM22	78
SMIM23	5
SMIM24	6
SMIM26	6
SMIM27	117
SMIM28	19
SMIM29	126
SMIM3	4
SMIM30	9
SMIM31	12
SMIM32	10
SMIM33	3
SMIM34A	10
SMIM34B	10
SMIM35	1
SMIM36	3
SMIM38	13
SMIM39	22
SMIM4	2
SMIM40	10
SMIM41	9
SMIM42	46
SMIM5	1
SMIM6	0
SMIM7	8
SMIM8	2
SMIM9	29
SMKR1	9
SMLR1	5
SMN1	7
SMN2	7
SMNDC1	2
SMO	2
SMOC1	5
SMOC2	7
SMOX	4
SMPD1	0
SMPD2	0
SMPD3	7
SMPD4	24
SMPDL3A	4
SMPDL3B	17
SMPX	3
SMR3A	123
SMS	5
SMTN	3
SMTNL1	11
SMTNL2	8
SMU1	9
SMUG1	9
SMURF1	3
