Sequence	MissingNumber
RCN3	11
RCOR1	3
RCOR2	7
RCOR3	2
RCSD1	4
RCVRN	10
RD3	6
RD3L	6
RDH10	0
RDH11	2
RDH12	1
RDH13	5
RDH14	4
RDH5	9
RDH8	5
RDX	6
REC114	1
REC8	1
RECK	8
RECQL	8
RECQL4	6
RECQL5	3
REELD1	80
REEP1	1
REEP2	1
REEP3	3
REEP4	2
REEP5	2
REEP6	7
REG4	36
REL	4
RELA	2
RELB	7
RELCH	12
RELL1	2
RELL2	1
RELN	5
RELT	4
REM1	0
REM2	1
REN	4
RENBP	19
REP15	19
REPIN1	29
REPS1	4
REPS2	6
RER1	2
RERE	8
RERG	3
RERGL	16
RESP18	122
RET	14
RETN	21
RETNLB	92
RETREG1	22
RETREG2	4
RETREG3	1
RETSAT	10
REV1	4
REX1BD	26
REXO1	29
REXO2	1
REXO4	7
REXO5	65
RFC1	7
RFC2	3
RFC3	13
RFC4	10
RFC5	4
RFESD	5
RFFL	2
RFK	18
RFLNA	27
RFLNB	11
RFNG	8
RFPL4B	128
RFT1	2
RFTN1	3
RFTN2	3
RFWD3	3
RFX1	9
RFX2	10
RFX3	5
RFX4	3
RFX5	6
RFX6	4
RFX8	52
RFXANK	1
RFXAP	19
RGCC	10
RGL1	5
RGL2	3
RGL3	10
RGMA	15
RGMB	4
RGN	3
RGP1	0
RGPD1	32
RGPD2	5
RGPD3	20
RGPD4	10
RGPD5	112
RGPD6	4
RGPD8	5
RGR	16
RGS1	1
RGS10	4
RGS11	16
RGS12	14
RGS13	3
RGS14	2
RGS16	2
RGS17	8
RGS18	7
RGS19	5
RGS2	8
RGS20	10
RGS21	5
RGS22	11
RGS3	3
RGS4	3
RGS5	5
RGS6	5
RGS7	5
RGS7BP	2
RGS8	3
RGS9	9
RGS9BP	13
RGSL1	33
RHAG	6
RHBDD1	3
RHBDD2	6
RHBDD3	4
RHBDF1	2
RHBDF2	4
RHBDL1	5
RHBDL2	3
RHBDL3	5
RHBG	18
RHCE	3
RHCG	0
RHD	13
RHEB	4
RHEBL1	8
RHEX	48
RHNO1	10
RHO	2
RHOA	18
RHOB	13
RHOBTB1	9
RHOBTB2	10
RHOBTB3	2
RHOC	2
RHOD	3
RHOF	3
RHOG	4
RHOH	2
RHOJ	1
RHOQ	1
RHOT1	6
RHOT2	4
RHOU	7
RHOV	6
RHPN1	13
RHPN2	6
RIBC1	10
RIBC2	6
RIC1	3
RIC3	2
RIC8A	5
RIC8B	3
RICTOR	4
RIDA	5
RIIAD1	1
RILP	7
RILPL1	7
RILPL2	10
RIMBP2	10
RIMBP3	95
RIMKLA	3
RIMKLB	5
RIMS1	8
RIMS2	9
RIMS3	0
RIMS4	0
RIN1	6
RIN2	7
RIN3	67
RING1	7
RINL	4
RINT1	9
RIOK1	7
RIOK2	9
RIOK3	2
RIOX1	38
RIOX2	9
RIPK1	3
RIPK2	6
RIPK3	61
RIPK4	8
RIPOR1	6
RIPOR2	9
RIPOR3	9
RIPPLY1	13
RIPPLY2	6
RIPPLY3	12
RIT1	6
RIT2	102
RITA1	10
RLBP1	3
RLIM	23
RLN3	17
RMC1	10
RMDN1	4
RMDN2	104
RMDN3	4
RMI1	26
RMI2	33
RMND1	18
RMND5A	3
RMND5B	9
RNASE10	11
RNASE11	79
RNASE12	14
RNASE13	5
RNASE4	11
RNASE7	56
RNASE8	151
RNASE9	86
RNASEH1	10
RNASEH2A	2
RNASEH2B	2
RNASEH2C	10
RNASEK	3
RNASEL	18
RNASET2	33
RND1	1
RND2	5
RND3	3
RNF10	6
RNF103	10
RNF11	6
RNF111	4
RNF112	9
RNF113A	35
RNF113B	339
RNF114	3
RNF115	3
RNF121	2
RNF122	5
RNF123	1
RNF125	6
RNF126	11
RNF128	8
RNF13	4
RNF130	2
RNF133	6
RNF135	50
RNF138	4
RNF139	6
RNF14	8
RNF141	2
RNF144A	12
RNF144B	3
RNF145	2
RNF146	27
RNF148	5
RNF149	17
RNF150	6
RNF151	12
RNF152	6
RNF157	7
RNF165	3
RNF166	11
RNF167	3
RNF168	13
RNF169	4
RNF17	8
RNF170	2
RNF175	79
RNF180	9
RNF181	1
RNF182	4
RNF183	8
RNF185	3
RNF186	7
RNF187	65
RNF19A	4
RNF19B	2
RNF2	7
RNF20	5
RNF207	20
RNF208	24
RNF212	22
RNF212B	4
RNF214	2
RNF215	7
RNF216	7
RNF217	78
RNF220	5
RNF222	7
RNF223	20
RNF224	28
RNF225	99
RNF227	52
RNF24	5
RNF25	1
RNF26	18
RNF31	4
RNF32	8
RNF34	9
RNF38	4
RNF39	12
RNF4	1
RNF40	1
RNF41	1
RNF43	9
RNF44	5
RNF5	1
RNF6	19
RNF7	17
RNF8	14
RNFT1	7
RNFT2	3
RNGTT	6
RNH1	14
RNLS	7
RNMT	4
RNPC3	7
RNPEP	18
RNPEPL1	8
RNPS1	2
RO60	2
ROBO1	9
ROBO2	7
ROBO3	5
ROBO4	2
ROCK1	5
ROCK2	5
ROGDI	0
ROM1	12
ROMO1	3
ROPN1	11
ROPN1B	12
ROPN1L	6
ROR1	4
ROR2	12
RORA	8
RORB	3
RORC	3
ROS1	5
RP1-13P20	25
RP11-173A6	171
RP11-286H14	370
RP11-350E12	126
RP11-364B14	40
RP11-384O8	103
RP11-407P15	11
RP11-490B18	273
RP11-624J6	24
RP11-849H4	41
RP11-98L5	120
RP13-122B23	42
RP2	11
RPA1	12
RPA2	8
RPA3	3
RPA4	195
RPAIN	2
RPAP1	4
RPAP2	8
RPAP3	5
RPE	2
RPE65	5
RPEL1	369
RPF1	5
RPF2	8
RPGR	95
RPGRIP1	15
RPGRIP1L	6
RPH3A	4
RPH3AL	7
RPIA	5
RPL10	20
RPL10A	5
RPL10L	12
RPL11	4
RPL12	9
RPL13	4
RPL13A	7
RPL14	8
RPL15	9
RPL17	8
RPL18	9
RPL18A	5
RPL19	11
RPL21	9
RPL22	6
RPL22L1	4
RPL23	2
RPL23A	46
RPL24	5
RPL26	8
RPL26L1	58
RPL27	8
RPL27A	1
RPL28	9
RPL29	43
RPL3	6
RPL30	21
RPL31	5
RPL32	8
RPL34	41
RPL35	1
RPL35A	19
RPL36	17
RPL36A	5
RPL36AL	32
RPL37	2
RPL37A	3
RPL38	9
RPL39	29
RPL39L	333
RPL3L	5
RPL4	7
RPL41	7
RPL5	13
RPL6	16
RPL7	10
RPL7A	10
RPL7L1	10
RPL8	9
RPL9	8
RPLP0	7
RPLP1	8
RPLP2	4
RPN1	7
RPN2	4
RPP14	1
RPP21	2
RPP25	14
RPP25L	3
RPP30	5
RPP38	6
RPP40	36
RPRD1A	3
RPRD1B	5
RPRD2	20
RPRM	5
RPRML	75
RPS10	14
RPS11	4
RPS12	6
RPS13	3
RPS14	2
RPS15	31
RPS15A	11
RPS16	162
RPS17	5
RPS18	5
RPS19	2
RPS19BP1	2
RPS2	10
RPS20	15
RPS21	5
RPS23	9
RPS24	275
RPS25	7
RPS26	9
RPS27	8
RPS27A	5
RPS27AP5	276
RPS27L	4
RPS28	7
RPS29	11
RPS3	4
RPS3A	19
RPS4X	5
RPS4Y2	348
RPS5	3
RPS6	12
RPS6KA1	3
RPS6KA2	15
RPS6KA3	7
RPS6KA4	7
RPS6KA5	2
RPS6KA6	27
RPS6KB1	8
RPS6KB2	1
RPS6KC1	8
RPS6KL1	5
RPS7	11
RPS8	6
RPS9	9
RPSA	22
RPTN	179
RPTOR	9
RPUSD1	8
RPUSD2	4
RPUSD3	3
RPUSD4	1
RRAD	1
RRAGA	19
RRAGB	9
RRAGC	4
RRAGD	5
RRAS	13
RRAS2	1
RRBP1	11
RREB1	19
RRH	1
RRM1	4
RRM2	6
RRM2B	5
RRN3	10
RRNAD1	3
RRP1	12
RRP12	2
RRP15	5
RRP1B	3
RRP36	2
RRP7A	12
RRP8	2
RRP9	0
RRS1	19
RS1	2
RSAD1	3
RSAD2	15
RSBN1	2
RSBN1L	8
RSC1A1	8
RSF1	7
RSKR	7
RSL1D1	7
RSL24D1	12
RSPH1	4
RSPH10B	13
RSPH10B2	13
RSPH14	3
RSPH3	4
RSPH4A	15
RSPH6A	13
RSPH9	2
RSPO1	1
RSPO2	2
RSPO3	1
RSPO4	8
RSPRY1	4
RSRC1	69
RSRC2	6
RSRP1	26
RSU1	12
RTBDN	7
RTCA	3
RTCB	6
RTEL1	10
RTF1	8
RTF2	6
RTKN	2
RTKN2	5
RTL10	267
RTL3	195
RTL4	52
RTL5	63
RTL6	10
RTN1	6
RTN2	3
RTN3	20
RTN4	9
RTN4IP1	4
RTN4R	25
RTN4RL1	6
RTN4RL2	41
RTP3	55
RTP4	48
RTP5	159
RTRAF	4
RTTN	4
RUBCN	2
RUBCNL	9
RUFY1	16
RUFY2	6
RUFY3	3
RUFY4	8
RUNDC1	8
RUNDC3A	2
RUNDC3B	12
RUNX1	8
RUNX1T1	4
RUNX2	26
RUNX3	8
RUSC1	35
RUSC2	2
RUSF1	1
RUVBL1	10
RUVBL2	8
RWDD1	7
RWDD2A	5
RWDD2B	10
RWDD3	6
RWDD4	4
RXFP1	8
RXFP2	10
RXFP3	39
RXFP4	115
RXRA	13
RXRB	3
RXRG	9
RXYLT1	11
RYBP	10
RYK	3
RYR1	14
RYR2	6
RYR3	7
S100A1	5
S100A10	7
S100A11	10
S100A12	59
S100A13	3
S100A14	3
S100A16	3
S100A2	34
S100A3	18
S100A4	10
S100A5	9
S100A6	45
S100A8	4
S100A9	5
S100B	17
S100G	6
S100P	114
S100PBP	9
S100Z	40
S1PR1	3
S1PR2	7
S1PR3	5
S1PR4	38
S1PR5	26
SAAL1	4
SAC3D1	26
SACM1L	2
SAE1	4
SAFB2	13
SAG	7
SALL2	10
SALL3	63
SALL4	48
SAMD1	15
SAMD10	2
SAMD11	17
SAMD12	6
SAMD13	2
SAMD14	6
SAMD15	14
SAMD3	13
SAMD4A	6
SAMD4B	2
SAMD5	25
SAMD7	11
SAMD8	5
SAMD9	131
SAMD9L	153
SAMHD1	8
SAMM50	10
SAMSN1	10
SAP130	3
SAP18	4
SAP25	3
SAP30	4
SAP30BP	0
SAP30L	2
SAPCD1	37
SAPCD2	18
SAR1A	3
SAR1B	3
SARAF	1
SARDH	12
SARM1	10
SARNP	9
SARS1	5
SARS2	6
SART1	4
SART3	4
SASH1	4
SASH3	5
SASS6	5
SAT1	1
SAT2	9
SATB1	3
SATB2	3
SATL1	185
SAV1	2
SAXO1	8
SAXO2	52
SAYSD1	4
SBDS	5
SBF1	2
SBF2	7
SBK1	73
SBK2	28
SBK3	34
SBNO1	6
SBNO2	15
SBSN	189
SBSPON	6
SC5D	2
SCAF1	105
SCAF11	17
SCAF4	5
SCAF8	3
SCAI	5
SCAMP1	4
SCAMP2	1
SCAMP3	4
SCAMP4	14
SCAMP5	4
SCAND1	10
SCAP	6
SCAPER	8
SCARA3	7
SCARA5	9
SCARB1	8
SCARB2	5
SCARF1	6
SCARF2	20
SCART1	200
SCCPDH	7
SCD	29
SCD5	46
SCEL	8
SCFD1	7
SCFD2	4
SCG2	6
SCG3	2
SCG5	1
SCGB1A1	24
SCGB1C1	15
SCGB1C2	17
SCGB2B2	360
SCGB3A1	79
SCGB3A2	9
SCGN	20
SCHIP1	1
SCIMP	4
SCIN	6
SCLT1	9
SCLY	6
SCMH1	6
SCML2	34
SCML4	7
SCN10A	3
SCN11A	2
SCN1A	30
SCN1B	64
SCN2A	5
SCN2B	3
SCN3A	3
SCN3B	3
SCN4A	2
SCN4B	3
SCN5A	4
SCN7A	6
SCN8A	1
SCN9A	2
SCNM1	4
SCNN1A	3
SCNN1B	8
SCNN1D	131
SCNN1G	3
SCO1	2
SCO2	7
SCOC	5
SCP2	12
SCP2D1	10
SCPEP1	8
SCRG1	2
SCRIB	5
SCRN1	4
SCRN2	3
SCRN3	3
SCRT1	76
SCRT2	76
SCT	30
SCTR	8
SCUBE1	6
SCUBE2	4
SCUBE3	3
SCX	67
SCYGR1	169
SCYGR2	95
SCYGR4	112
SCYGR5	201
SCYGR6	99
SCYGR7	135
SCYGR8	104
SCYGR9	185
SCYL1	4
SCYL2	3
SCYL3	1
SDAD1	9
SDC1	3
SDC2	2
SDC3	11
SDC4	3
SDCBP2	3
SDCCAG8	4
SDE2	10
SDF2	32
SDF2L1	4
SDF4	15
SDHA	9
SDHAF1	10
SDHAF2	4
SDHAF3	13
SDHAF4	7
SDHB	5
SDHC	4
SDHD	4
SDK1	16
SDK2	7
SDR16C5	20
SDR39U1	2
SDR42E1	14
SDR42E2	3
SDR9C7	10
SDS	4
SDSL	3
SEBOX	43
SEC11A	5
SEC11C	4
SEC13	7
SEC14L1	2
SEC14L2	2
SEC14L3	38
SEC14L4	38
SEC14L5	2
SEC14L6	224
SEC16A	13
SEC16B	7
SEC22A	6
SEC22B	1
SEC22C	1
SEC23A	3
SEC23B	4
SEC23IP	6
SEC24A	9
SEC24B	4
SEC24C	1
SEC24D	6
SEC31A	9
SEC31B	46
SEC61A1	6
SEC61A2	2
SEC61B	2
SEC61G	7
SEC62	3
SEC63	3
SECISBP2	3
SECISBP2L	3
SECTM1	73
SEH1L	4
SEL1L	3
SEL1L2	5
SEL1L3	1
SELE	7
SELENBP1	9
SELENOF	2
SELENOH	4
SELENOI	5
SELENOK	1
SELENOM	4
SELENON	5
SELENOO	9
SELENOP	263
SELENOS	5
SELENOT	4
SELENOV	77
SELENOW	7
SELL	6
SELP	4
SELPLG	52
SEM1	342
SEMA3A	5
SEMA3B	5
SEMA3C	6
SEMA3D	2
SEMA3E	4
SEMA3F	1
SEMA3G	6
SEMA4A	6
SEMA4B	4
SEMA4C	0
SEMA4D	4
SEMA4F	3
SEMA4G	4
SEMA5A	16
SEMA5B	7
SEMA6A	4
SEMA6B	21
SEMA6C	4
SEMA6D	3
SEMA7A	4
SEMG2	299
SENP1	1
SENP2	6
SENP3	0
SENP5	13
SENP6	4
SENP7	6
SENP8	9
SEPHS1	6
SEPHS2	34
SEPSECS	18
SEPTIN1	4
SEPTIN11	3
SEPTIN12	6
SEPTIN2	5
SEPTIN3	10
SEPTIN4	8
SEPTIN5	6
SEPTIN6	7
SEPTIN7	11
SEPTIN8	5
SEPTIN9	11
SERAC1	4
SERBP1	2
SERF1A	296
SERF1B	294
SERF2	19
SERGEF	4
SERHL2	54
SERINC1	4
SERINC2	3
SERINC3	2
SERINC4	62
SERINC5	4
SERP1	10
SERP2	5
SERPINA10	103
SERPINA11	13
SERPINA12	29
SERPINA4	147
SERPINA5	7
SERPINA6	10
SERPINA7	42
SERPINA9	132
SERPINB1	13
SERPINB10	28
SERPINB11	51
SERPINB12	47
SERPINB2	1
SERPINB5	6
SERPINB7	43
SERPINC1	0
SERPIND1	5
SERPINE1	3
SERPINE2	7
SERPINE3	44
SERPINF1	2
SERPINF2	4
SERPING1	10
SERPINH1	5
SERPINI1	3
SERPINI2	7
SERTAD1	17
SERTAD2	30
SERTAD3	6
SERTAD4	2
SERTM1	10
SERTM2	10
SESN1	4
SESN2	5
SESN3	6
SESTD1	2
SET	13
SETBP1	8
SETD1A	7
SETD1B	22
SETD2	24
SETD3	1
SETD4	8
SETD5	13
SETD6	3
SETD7	6
SETD9	39
SETDB1	5
SETDB2	7
SETMAR	160
SETSIP	350
SEZ6	4
SEZ6L	9
SEZ6L2	6
SF1	10
SF3A1	3
SF3A2	61
SF3A3	8
SF3B1	7
SF3B2	3
SF3B3	2
SF3B4	5
SF3B5	7
SF3B6	5
SFI1	5
SFMBT1	3
SFMBT2	8
SFN	7
SFPQ	13
SFR1	9
SFRP1	44
SFRP2	12
SFRP4	1
SFRP5	37
SFSWAP	4
SFT2D1	5
SFT2D2	4
SFT2D3	41
SFTA2	4
SFTA3	240
SFTPA1	6
SFTPA2	6
SFTPB	8
SFTPC	1
SFTPD	22
SFXN1	2
SFXN2	1
SFXN3	0
SFXN4	38
SFXN5	3
SGCA	5
SGCB	7
SGCD	1
SGCE	4
SGCG	5
SGCZ	13
SGF29	7
SGIP1	10
SGK1	6
SGK2	7
SGK3	4
SGMS1	8
SGMS2	3
SGO1	14
SGPL1	5
SGPP1	45
SGPP2	5
SGSH	10
SGSM1	23
SGSM2	4
SGSM3	2
SGTA	24
SGTB	2
SH2B1	7
SH2B2	42
SH2B3	1
SH2D1A	11
SH2D1B	10
SH2D2A	18
SH2D3A	30
SH2D3C	3
SH2D4A	4
SH2D4B	3
SH2D5	3
SH2D6	10
SH2D7	23
SH3BGR	8
SH3BGRL	17
SH3BGRL2	3
SH3BGRL3	3
SH3BP1	4
SH3BP2	16
SH3BP4	15
SH3BP5	3
SH3BP5L	4
SH3D19	6
SH3D21	12
SH3GL1	4
SH3GL2	7
SH3GL3	7
SH3GLB1	4
SH3GLB2	1
SH3KBP1	10
SH3PXD2A	15
SH3PXD2B	5
SH3RF1	1
SH3RF2	5
SH3RF3	13
SH3TC1	27
SH3TC2	7
SH3YL1	7
SHANK1	57
SHANK2	16
SHANK3	10
SHARPIN	4
SHB	9
SHBG	43
SHC1	3
SHC2	20
SHC3	11
SHC4	5
SHCBP1	19
SHCBP1L	15
SHD	16
SHE	12
SHF	4
SHFL	5
SHH	83
SHISA2	5
SHISA3	2
SHISA4	15
SHISA5	5
SHISA6	9
SHISA7	41
SHISA8	34
SHISA9	12
SHISAL1	14
SHISAL2A	28
SHISAL2B	2
SHKBP1	4
SHLD1	7
SHLD2	24
SHLD3	5
SHMT1	7
SHMT2	1
SHOC1	27
SHOC2	3
SHOX	83
SHOX2	6
SHPK	3
SHPRH	5
SHQ1	6
SHROOM1	8
SHROOM2	59
SHROOM3	52
SHROOM4	24
SHTN1	5
SI	10
SIAE	4
SIAH1	9
SIAH2	6
SIAH3	26
SIDT1	8
SIDT2	0
SIGIRR	18
SIGLEC1	2
SIGLEC10	22
SIGLEC11	119
SIGLEC15	12
SIGLEC5	94
SIGLECL1	59
SIGMAR1	3
SIK1	8
SIK1B	8
SIK2	4
SIK3	12
SIKE1	8
SIL1	4
SIM1	5
SIM2	5
SIMC1	17
SIN3A	8
SIN3B	10
SINHCAF	3
SIPA1	2
SIPA1L1	10
SIPA1L2	5
SIPA1L3	7
SIRPB2	85
SIRT1	3
SIRT2	3
SIRT3	13
SIRT4	10
SIRT5	7
SIRT6	16
SIRT7	5
SIT1	1
SIVA1	3
SIX1	6
SIX2	8
SIX3	41
SIX4	4
SIX5	16
SIX6	3
SKA1	4
SKA2	8
SKA3	9
SKAP1	7
SKAP2	7
SKI	23
SKIDA1	88
SKIL	14
SKIV2L	3
SKOR1	63
SKOR2	101
SKP1	5
SKP2	4
SLA	4
SLA2	6
SLAIN1	5
SLAIN2	6
SLAMF1	3
SLAMF6	12
SLAMF7	6
SLAMF8	7
SLAMF9	62
SLBP	7
SLC10A1	12
SLC10A2	1
SLC10A3	23
SLC10A4	5
SLC10A5	93
SLC10A6	5
SLC10A7	4
SLC11A1	8
SLC12A1	1
SLC12A2	3
SLC12A3	7
SLC12A4	2
SLC12A5	4
SLC12A6	4
SLC12A7	29
SLC12A8	11
SLC12A9	3
SLC13A1	1
SLC13A2	6
SLC13A3	6
SLC13A4	15
SLC13A5	6
SLC14A1	6
SLC14A2	5
SLC15A1	12
SLC15A2	7
SLC15A3	12
SLC15A4	10
SLC15A5	76
SLC16A10	4
SLC16A11	5
SLC16A12	3
SLC16A13	2
SLC16A14	19
SLC16A2	7
SLC16A3	9
SLC16A4	20
SLC16A5	10
SLC16A6	7
SLC16A7	8
SLC16A8	41
SLC16A9	5
SLC17A1	36
SLC17A2	7
SLC17A3	72
SLC17A4	42
SLC17A5	9
SLC17A6	4
SLC17A7	5
SLC17A8	6
SLC17A9	7
SLC18A1	8
SLC18A2	5
SLC18A3	19
SLC18B1	7
SLC19A1	18
SLC19A2	2
SLC19A3	20
SLC1A1	3
SLC1A2	4
SLC1A3	92
SLC1A4	5
SLC1A5	7
SLC1A6	6
SLC1A7	6
SLC20A1	4
SLC20A2	3
SLC22A1	24
SLC22A11	133
SLC22A12	112
SLC22A13	112
SLC22A14	49
SLC22A15	7
SLC22A16	40
SLC22A17	0
SLC22A18	3
SLC22A18AS	324
SLC22A2	4
SLC22A23	9
SLC22A3	6
SLC22A31	148
SLC22A4	29
SLC22A5	4
SLC22A6	13
SLC22A7	18
SLC22A8	26
SLC23A1	2
SLC23A2	3
SLC23A3	6
SLC24A1	20
SLC24A2	3
SLC24A3	8
SLC24A4	3
SLC24A5	1
SLC25A1	11
SLC25A10	28
SLC25A11	3
SLC25A12	1
SLC25A13	3
SLC25A14	6
SLC25A15	16
SLC25A16	10
SLC25A17	4
SLC25A18	119
SLC25A19	3
SLC25A2	32
SLC25A20	1
SLC25A21	5
SLC25A22	9
SLC25A23	3
SLC25A24	9
SLC25A25	10
SLC25A26	41
SLC25A27	2
SLC25A28	1
SLC25A29	21
SLC25A3	3
SLC25A30	6
SLC25A31	9
SLC25A32	2
SLC25A33	4
SLC25A34	5
SLC25A35	3
SLC25A36	7
SLC25A37	2
SLC25A38	4
SLC25A39	2
SLC25A4	10
SLC25A40	5
SLC25A41	39
SLC25A42	8
SLC25A43	16
SLC25A44	5
SLC25A45	22
SLC25A46	4
SLC25A47	8
SLC25A48	2
SLC25A5	45
SLC25A51	12
SLC25A52	23
SLC25A53	23
SLC25A6	104
SLC26A1	18
SLC26A10	2
SLC26A11	15
SLC26A2	6
SLC26A3	3
SLC26A4	2
SLC26A5	5
SLC26A6	4
SLC26A7	3
SLC26A8	5
SLC26A9	3
SLC27A1	9
SLC27A2	3
SLC27A3	11
SLC27A4	2
SLC27A5	20
SLC27A6	13
SLC28A1	24
SLC28A2	66
SLC28A3	18
SLC29A1	4
SLC29A2	2
SLC29A3	13
SLC29A4	15
SLC2A1	4
SLC2A10	14
SLC2A11	78
SLC2A12	8
SLC2A13	6
SLC2A14	18
SLC2A2	4
SLC2A3	22
SLC2A4	0
SLC2A4RG	49
SLC2A5	10
SLC2A6	5
SLC2A7	173
SLC2A8	3
SLC2A9	56
SLC30A1	4
SLC30A10	6
SLC30A2	4
SLC30A3	5
SLC30A4	3
SLC30A5	9
SLC30A6	2
SLC30A7	4
SLC30A8	28
SLC30A9	3
SLC31A1	5
SLC31A2	0
SLC32A1	17
SLC33A1	3
SLC34A1	5
SLC34A2	9
SLC34A3	8
SLC35A1	4
SLC35A2	13
SLC35A3	7
SLC35A4	7
SLC35A5	8
SLC35B1	1
SLC35B2	5
SLC35B3	4
SLC35B4	8
SLC35C1	6
SLC35C2	1
SLC35D1	3
SLC35D2	12
SLC35D3	7
SLC35E1	17
SLC35E2A	258
SLC35E2B	12
SLC35E3	4
SLC35E4	10
SLC35F1	3
SLC35F2	3
SLC35F3	6
SLC35F4	3
SLC35F5	4
SLC35F6	4
SLC35G1	4
SLC35G2	8
SLC35G3	371
SLC35G6	37
SLC36A1	8
SLC36A2	14
SLC36A3	24
SLC36A4	7
SLC37A1	9
SLC37A2	1
SLC37A3	5
SLC37A4	1
SLC38A1	3
SLC38A10	5
SLC38A11	3
SLC38A2	0
SLC38A3	2
SLC38A4	2
SLC38A5	45
SLC38A6	4
SLC38A7	2
SLC38A8	7
SLC38A9	4
SLC39A1	9
SLC39A10	4
SLC39A11	9
SLC39A12	18
SLC39A13	0
SLC39A14	3
SLC39A2	15
SLC39A3	18
SLC39A4	6
SLC39A5	2
SLC39A6	4
SLC39A7	1
SLC39A8	2
SLC39A9	3
SLC3A1	4
SLC3A2	4
SLC40A1	2
SLC41A1	1
SLC41A2	4
SLC41A3	28
SLC43A1	0
SLC43A2	2
SLC43A3	33
SLC44A1	3
SLC44A2	6
SLC44A3	14
SLC44A4	5
SLC44A5	5
SLC45A1	12
SLC45A2	4
SLC45A3	1
SLC45A4	10
SLC46A1	8
SLC46A2	7
SLC46A3	14
SLC47A1	34
SLC47A2	93
SLC48A1	3
SLC49A3	45
SLC49A4	4
SLC4A1	3
SLC4A10	8
SLC4A11	2
SLC4A1AP	11
SLC4A2	4
SLC4A3	5
SLC4A4	3
SLC4A5	5
SLC4A7	4
SLC4A8	6
SLC4A9	19
SLC50A1	2
SLC51A	3
SLC51B	3
SLC52A1	326
SLC52A2	5
SLC52A3	5
SLC5A10	8
SLC5A11	14
SLC5A12	3
SLC5A2	4
SLC5A3	3
SLC5A5	8
SLC5A6	3
SLC5A7	7
SLC5A8	3
SLC5A9	10
SLC66A1	5
SLC66A2	14
SLC66A3	7
SLC6A1	3
SLC6A11	3
SLC6A12	19
SLC6A13	2
SLC6A14	24
SLC6A15	13
SLC6A16	96
SLC6A17	3
SLC6A18	41
SLC6A19	12
SLC6A2	5
SLC6A20	9
SLC6A3	14
SLC6A4	3
SLC6A5	6
SLC6A6	9
SLC6A7	3
SLC6A8	53
SLC6A9	4
SLC7A1	6
SLC7A10	7
SLC7A11	2
SLC7A13	202
SLC7A14	4
SLC7A2	7
SLC7A3	6
SLC7A4	51
SLC7A5	4
SLC7A6	2
SLC7A6OS	0
SLC7A7	1
SLC7A8	2
SLC7A9	11
SLC8A1	7
SLC8A2	13
SLC8A3	3
SLC8B1	5
SLC9A1	1
SLC9A2	5
SLC9A3	12
SLC9A3R1	3
SLC9A3R2	3
SLC9A4	6
SLC9A5	3
SLC9A6	26
SLC9A7	11
SLC9A8	3
SLC9A9	7
SLC9B1	12
SLC9B2	16
SLC9C1	10
SLC9C2	7
SLCO1A2	22
SLCO1B1	20
SLCO1C1	5
SLCO2A1	5
SLCO2B1	0
SLCO3A1	5
SLCO4A1	13
SLCO4C1	6
SLCO5A1	8
SLCO6A1	20
SLF1	2
SLF2	3
SLFN11	152
SLFN12	165
SLFN12L	286
SLFN13	203
SLFN14	24
SLFN5	198
SLFNL1	9
SLIRP	10
SLIT1	2
SLIT2	4
SLIT3	3
SLITRK1	2
SLITRK2	16
SLITRK3	5
SLITRK4	16
SLITRK5	26
SLITRK6	8
SLK	5
SLMAP	4
SLN	1
SLTM	3
SLU7	8
SLURP1	62
SLURP2	152
SLX1A	10
SLX1B	9
SLX4	5
SLX4IP	70
SMAD1	5
SMAD2	2
SMAD3	0
SMAD4	1
SMAD5	1
SMAD6	43
SMAD7	6
SMAD9	8
SMAGP	5
SMAP1	2
SMAP2	13
SMARCA1	12
SMARCA2	3
SMARCA4	7
SMARCA5	7
SMARCAD1	2
SMARCAL1	4
SMARCB1	2
SMARCC1	9
SMARCC2	6
SMARCD1	0
SMARCD2	6
SMARCD3	5
SMARCE1	2
SMC1A	5
SMC1B	14
SMC2	8
SMC3	7
SMC4	3
SMC5	6
SMC6	4
SMCHD1	8
SMCO1	13
SMCO2	55
SMCO3	9
SMCO4	5
SMCP	23
SMCR8	12
SMDT1	5
SMG1	6
SMG5	3
SMG6	5
SMG7	3
SMG8	15
SMG9	3
SMIM1	10
SMIM10	126
SMIM10L1	32
SMIM11A	197
SMIM11B	197
SMIM12	4
SMIM13	5
SMIM14	6
SMIM17	17
SMIM18	5
SMIM19	10
SMIM2	231
SMIM20	126
SMIM21	343
SMIM22	103
SMIM23	7
SMIM24	15
SMIM26	6
SMIM27	144
SMIM28	30
SMIM29	154
SMIM3	7
SMIM30	10
SMIM31	13
SMIM32	13
SMIM33	5
SMIM34A	13
SMIM34B	13
SMIM35	2
SMIM36	8
SMIM38	18
SMIM39	32
SMIM4	3
SMIM40	12
SMIM41	14
SMIM42	69
SMIM5	1
SMIM6	1
SMIM7	10
SMIM8	2
SMIM9	34
SMKR1	11
SMLR1	5
SMN1	12
SMN2	10
SMNDC1	2
SMO	2
SMOC1	5
SMOC2	8
SMOX	5
SMPD1	1
SMPD2	0
SMPD3	8
SMPD4	28
SMPDL3A	5
SMPDL3B	21
SMPX	4
SMR3A	159
SMS	6
SMTN	3
SMTNL1	14
SMTNL2	9
SMU1	11
SMUG1	12
SMURF1	4
